,FIFA_league_country,FIFA_league_name,FIFA_league_id,FIFA_edition,FIFA_team_name,FIFA_team_id,FIFA_team_season_link
11,Germany,1-bundesliga,19,/fifa16_19/,hertha-bsc,166,/team/166/hertha-bsc/fifa16_19/
12,Germany,1-bundesliga,19,/fifa16_19/,werder-bremen,38,/team/38/werder-bremen/fifa16_19/
13,Germany,1-bundesliga,19,/fifa16_19/,1-fc-k%C3%B6ln,31,/team/31/1-fc-k%C3%B6ln/fifa16_19/
14,Germany,1-bundesliga,19,/fifa16_19/,hannover-96,485,/team/485/hannover-96/fifa16_19/
15,Germany,1-bundesliga,19,/fifa16_19/,1-fsv-mainz-05,169,/team/169/1-fsv-mainz-05/fifa16_19/
16,Germany,1-bundesliga,19,/fifa16_19/,fc-ingolstadt,111239,/team/111239/fc-ingolstadt/fifa16_19/
17,Germany,1-bundesliga,19,/fifa16_19/,sv-darmstadt,110502,/team/110502/sv-darmstadt/fifa16_19/
0,Germany,1-bundesliga,19,/fifa05_1/,bayern-munich,21,/team/21/bayern-munich/fifa05_1/
1,Germany,1-bundesliga,19,/fifa05_1/,vfb-stuttgart,36,/team/36/vfb-stuttgart/fifa05_1/
2,Germany,1-bundesliga,19,/fifa05_1/,bayer-leverkusen,32,/team/32/bayer-leverkusen/fifa05_1/
3,Germany,1-bundesliga,19,/fifa05_1/,borussia-dortmund,22,/team/22/borussia-dortmund/fifa05_1/
4,Germany,1-bundesliga,19,/fifa05_1/,hertha-bsc-berlin,166,/team/166/hertha-bsc-berlin/fifa05_1/
5,Germany,1-bundesliga,19,/fifa05_1/,vfl-wolfsburg,175,/team/175/vfl-wolfsburg/fifa05_1/
6,Germany,1-bundesliga,19,/fifa05_1/,fc-schalke-04,34,/team/34/fc-schalke-04/fifa05_1/
7,Germany,1-bundesliga,19,/fifa05_1/,sv-werder-bremen,38,/team/38/sv-werder-bremen/fifa05_1/
8,Germany,1-bundesliga,19,/fifa05_1/,vfl-bochum,160,/team/160/vfl-bochum/fifa05_1/
9,Germany,1-bundesliga,19,/fifa05_1/,fc-kaiserslautern,29,/team/29/fc-kaiserslautern/fifa05_1/
10,Germany,1-bundesliga,19,/fifa05_1/,hamburger-sport-verein,28,/team/28/hamburger-sport-verein/fifa05_1/
11,Germany,1-bundesliga,19,/fifa05_1/,monchengladbach,23,/team/23/monchengladbach/fifa05_1/
12,Germany,1-bundesliga,19,/fifa05_1/,hannover-96,485,/team/485/hannover-96/fifa05_1/
13,Germany,1-bundesliga,19,/fifa05_1/,fc-hansa-rostock,27,/team/27/fc-hansa-rostock/fifa05_1/
14,Germany,1-bundesliga,19,/fifa05_1/,sc-freiburg,25,/team/25/sc-freiburg/fifa05_1/
15,Germany,1-bundesliga,19,/fifa05_1/,arminia-bielefeld,159,/team/159/arminia-bielefeld/fifa05_1/
16,Germany,1-bundesliga,19,/fifa05_1/,mainz,169,/team/169/mainz/fifa05_1/
17,Germany,1-bundesliga,19,/fifa05_1/,fc-n%C3%BCrnberg,171,/team/171/fc-n%C3%BCrnberg/fifa05_1/
0,Germany,1-bundesliga,19,/fifa14_12/,fc-bayern,21,/team/21/fc-bayern/fifa14_12/
1,Germany,1-bundesliga,19,/fifa14_12/,bor-dortmund,22,/team/22/bor-dortmund/fifa14_12/
2,Germany,1-bundesliga,19,/fifa14_12/,fc-schalke-04,34,/team/34/fc-schalke-04/fifa14_12/
3,Germany,1-bundesliga,19,/fifa14_12/,bayer-04,32,/team/32/bayer-04/fifa14_12/
4,Germany,1-bundesliga,19,/fifa14_12/,vfl-wolfsburg,175,/team/175/vfl-wolfsburg/fifa14_12/
5,Germany,1-bundesliga,19,/fifa14_12/,vfb-stuttgart,36,/team/36/vfb-stuttgart/fifa14_12/
6,Germany,1-bundesliga,19,/fifa14_12/,bor-mgladbach,23,/team/23/bor-mgladbach/fifa14_12/
7,Germany,1-bundesliga,19,/fifa14_12/,hannover-96,485,/team/485/hannover-96/fifa14_12/
8,Germany,1-bundesliga,19,/fifa14_12/,hamburger-sv,28,/team/28/hamburger-sv/fifa14_12/
9,Germany,1-bundesliga,19,/fifa14_12/,werder-bremen,38,/team/38/werder-bremen/fifa14_12/
10,Germany,1-bundesliga,19,/fifa14_12/,eint-frankfurt,1824,/team/1824/eint-frankfurt/fifa14_12/
11,Germany,1-bundesliga,19,/fifa14_12/,1899-hoffenheim,10029,/team/10029/1899-hoffenheim/fifa14_12/
12,Germany,1-bundesliga,19,/fifa14_12/,1-fsv-mainz-05,169,/team/169/1-fsv-mainz-05/fifa14_12/
13,Germany,1-bundesliga,19,/fifa14_12/,hertha-bsc,166,/team/166/hertha-bsc/fifa14_12/
14,Germany,1-bundesliga,19,/fifa14_12/,1-fc-nuremberg,171,/team/171/1-fc-nuremberg/fifa14_12/
15,Germany,1-bundesliga,19,/fifa14_12/,sc-freiburg,25,/team/25/sc-freiburg/fifa14_12/
16,Germany,1-bundesliga,19,/fifa14_12/,fc-augsburg,100409,/team/100409/fc-augsburg/fifa14_12/
17,Germany,1-bundesliga,19,/fifa14_12/,braunschweig,110500,/team/110500/braunschweig/fifa14_12/
0,Italy,serie-a,31,/fifa07_3/,inter-milan,44,/team/44/inter-milan/fifa07_3/
1,Italy,serie-a,31,/fifa07_3/,ac-milan,47,/team/47/ac-milan/fifa07_3/
2,Italy,serie-a,31,/fifa07_3/,as-roma,52,/team/52/as-roma/fifa07_3/
3,Italy,serie-a,31,/fifa07_3/,fiorentina,110374,/team/110374/fiorentina/fifa07_3/
4,Italy,serie-a,31,/fifa07_3/,lazio,46,/team/46/lazio/fifa07_3/
5,Italy,serie-a,31,/fifa07_3/,palermo,1843,/team/1843/palermo/fifa07_3/
6,Italy,serie-a,31,/fifa07_3/,torino,54,/team/54/torino/fifa07_3/
7,Italy,serie-a,31,/fifa07_3/,chievo-verona,192,/team/192/chievo-verona/fifa07_3/
8,Italy,serie-a,31,/fifa07_3/,sampdoria,1837,/team/1837/sampdoria/fifa07_3/
9,Italy,serie-a,31,/fifa07_3/,udinese,55,/team/55/udinese/fifa07_3/
10,Italy,serie-a,31,/fifa07_3/,livorno,1844,/team/1844/livorno/fifa07_3/
11,Italy,serie-a,31,/fifa07_3/,parma,50,/team/50/parma/fifa07_3/
12,Italy,serie-a,31,/fifa07_3/,cagliari,1842,/team/1842/cagliari/fifa07_3/
13,Italy,serie-a,31,/fifa07_3/,empoli,1746,/team/1746/empoli/fifa07_3/
14,Italy,serie-a,31,/fifa07_3/,ascoli,1846,/team/1846/ascoli/fifa07_3/
15,Italy,serie-a,31,/fifa07_3/,siena,1838,/team/1838/siena/fifa07_3/
16,Italy,serie-a,31,/fifa07_3/,atalanta-bc,39,/team/39/atalanta-bc/fifa07_3/
17,Italy,serie-a,31,/fifa07_3/,messina,1845,/team/1845/messina/fifa07_3/
18,Italy,serie-a,31,/fifa07_3/,reggina-calcio,203,/team/203/reggina-calcio/fifa07_3/
19,Italy,serie-a,31,/fifa07_3/,catania,110364,/team/110364/catania/fifa07_3/
0,Italy,serie-a,31,/fifa08_4/,ac-milan,47,/team/47/ac-milan/fifa08_4/
1,Italy,serie-a,31,/fifa08_4/,inter-milan,44,/team/44/inter-milan/fifa08_4/
2,Italy,serie-a,31,/fifa08_4/,juventus,45,/team/45/juventus/fifa08_4/
3,Italy,serie-a,31,/fifa08_4/,as-roma,52,/team/52/as-roma/fifa08_4/
4,Italy,serie-a,31,/fifa08_4/,fiorentina,110374,/team/110374/fiorentina/fifa08_4/
5,Italy,serie-a,31,/fifa08_4/,palermo,1843,/team/1843/palermo/fifa08_4/
6,Italy,serie-a,31,/fifa08_4/,lazio,46,/team/46/lazio/fifa08_4/
7,Italy,serie-a,31,/fifa08_4/,torino,54,/team/54/torino/fifa08_4/
8,Italy,serie-a,31,/fifa08_4/,livorno,1844,/team/1844/livorno/fifa08_4/
9,Italy,serie-a,31,/fifa08_4/,sampdoria,1837,/team/1837/sampdoria/fifa08_4/
10,Italy,serie-a,31,/fifa08_4/,udinese,55,/team/55/udinese/fifa08_4/
11,Italy,serie-a,31,/fifa08_4/,genoa,110556,/team/110556/genoa/fifa08_4/
12,Italy,serie-a,31,/fifa08_4/,parma,50,/team/50/parma/fifa08_4/
13,Italy,serie-a,31,/fifa08_4/,atalanta-bc,39,/team/39/atalanta-bc/fifa08_4/
14,Italy,serie-a,31,/fifa08_4/,empoli,1746,/team/1746/empoli/fifa08_4/
15,Italy,serie-a,31,/fifa08_4/,siena,1838,/team/1838/siena/fifa08_4/
16,Italy,serie-a,31,/fifa08_4/,catania,110364,/team/110364/catania/fifa08_4/
17,Italy,serie-a,31,/fifa08_4/,napoli,48,/team/48/napoli/fifa08_4/
18,Italy,serie-a,31,/fifa08_4/,reggina-calcio,203,/team/203/reggina-calcio/fifa08_4/
19,Italy,serie-a,31,/fifa08_4/,cagliari,1842,/team/1842/cagliari/fifa08_4/
0,Italy,serie-a,31,/fifa15_16/,juventus,45,/team/45/juventus/fifa15_16/
1,Italy,serie-a,31,/fifa15_16/,roma,52,/team/52/roma/fifa15_16/
2,Italy,serie-a,31,/fifa15_16/,napoli,48,/team/48/napoli/fifa15_16/
3,Italy,serie-a,31,/fifa15_16/,fiorentina,110374,/team/110374/fiorentina/fifa15_16/
4,Italy,serie-a,31,/fifa15_16/,milan,47,/team/47/milan/fifa15_16/
5,Italy,serie-a,31,/fifa15_16/,inter,44,/team/44/inter/fifa15_16/
6,Italy,serie-a,31,/fifa15_16/,lazio,46,/team/46/lazio/fifa15_16/
7,Italy,serie-a,31,/fifa15_16/,torino,54,/team/54/torino/fifa15_16/
8,Italy,serie-a,31,/fifa15_16/,udinese,55,/team/55/udinese/fifa15_16/
9,Italy,serie-a,31,/fifa15_16/,parma,50,/team/50/parma/fifa15_16/
10,Italy,serie-a,31,/fifa15_16/,genoa,110556,/team/110556/genoa/fifa15_16/
11,Italy,serie-a,31,/fifa15_16/,atalanta,39,/team/39/atalanta/fifa15_16/
12,Italy,serie-a,31,/fifa15_16/,chievo-verona,192,/team/192/chievo-verona/fifa15_16/
13,Italy,serie-a,31,/fifa15_16/,cagliari,1842,/team/1842/cagliari/fifa15_16/
14,Italy,serie-a,31,/fifa15_16/,sassuolo,111974,/team/111974/sassuolo/fifa15_16/
15,Italy,serie-a,31,/fifa15_16/,sampdoria,1837,/team/1837/sampdoria/fifa15_16/
16,Italy,serie-a,31,/fifa15_16/,hellas-verona,206,/team/206/hellas-verona/fifa15_16/
17,Italy,serie-a,31,/fifa15_16/,palermo,1843,/team/1843/palermo/fifa15_16/
18,Italy,serie-a,31,/fifa15_16/,empoli,1746,/team/1746/empoli/fifa15_16/
19,Italy,serie-a,31,/fifa15_16/,cesena,110915,/team/110915/cesena/fifa15_16/
0,Italy,serie-a,31,/fifa09_5/,inter-milan,44,/team/44/inter-milan/fifa09_5/
1,Italy,serie-a,31,/fifa09_5/,juventus,45,/team/45/juventus/fifa09_5/
2,Italy,serie-a,31,/fifa09_5/,ac-milan,47,/team/47/ac-milan/fifa09_5/
3,Italy,serie-a,31,/fifa09_5/,as-roma,52,/team/52/as-roma/fifa09_5/
4,Italy,serie-a,31,/fifa09_5/,fiorentina,110374,/team/110374/fiorentina/fifa09_5/
5,Italy,serie-a,31,/fifa09_5/,udinese,55,/team/55/udinese/fifa09_5/
6,Italy,serie-a,31,/fifa09_5/,sampdoria,1837,/team/1837/sampdoria/fifa09_5/
7,Italy,serie-a,31,/fifa09_5/,palermo,1843,/team/1843/palermo/fifa09_5/
8,Italy,serie-a,31,/fifa09_5/,napoli,48,/team/48/napoli/fifa09_5/
9,Italy,serie-a,31,/fifa09_5/,lazio,46,/team/46/lazio/fifa09_5/
10,Italy,serie-a,31,/fifa09_5/,f-genova,110556,/team/110556/f-genova/fifa09_5/
11,Italy,serie-a,31,/fifa09_5/,torino,54,/team/54/torino/fifa09_5/
12,Italy,serie-a,31,/fifa09_5/,atalanta,39,/team/39/atalanta/fifa09_5/
13,Italy,serie-a,31,/fifa09_5/,chievo-verona,192,/team/192/chievo-verona/fifa09_5/
14,Italy,serie-a,31,/fifa09_5/,cagliari,1842,/team/1842/cagliari/fifa09_5/
15,Italy,serie-a,31,/fifa09_5/,catania,110364,/team/110364/catania/fifa09_5/
16,Italy,serie-a,31,/fifa09_5/,siena,1838,/team/1838/siena/fifa09_5/
17,Italy,serie-a,31,/fifa09_5/,reggina,203,/team/203/reggina/fifa09_5/
18,Italy,serie-a,31,/fifa09_5/,lecce,347,/team/347/lecce/fifa09_5/
19,Italy,serie-a,31,/fifa09_5/,bologna,189,/team/189/bologna/fifa09_5/
0,Italy,serie-a,31,/fifa06_2/,ac-milan,47,/team/47/ac-milan/fifa06_2/
1,Italy,serie-a,31,/fifa06_2/,juventus,45,/team/45/juventus/fifa06_2/
2,Italy,serie-a,31,/fifa06_2/,inter-milan,44,/team/44/inter-milan/fifa06_2/
3,Italy,serie-a,31,/fifa06_2/,as-roma,52,/team/52/as-roma/fifa06_2/
4,Italy,serie-a,31,/fifa06_2/,lazio,46,/team/46/lazio/fifa06_2/
5,Italy,serie-a,31,/fifa06_2/,fiorentina,110374,/team/110374/fiorentina/fifa06_2/
6,Italy,serie-a,31,/fifa06_2/,siena,1838,/team/1838/siena/fifa06_2/
7,Italy,serie-a,31,/fifa06_2/,parma,50,/team/50/parma/fifa06_2/
8,Italy,serie-a,31,/fifa06_2/,sampdoria,1837,/team/1837/sampdoria/fifa06_2/
9,Italy,serie-a,31,/fifa06_2/,lecce,347,/team/347/lecce/fifa06_2/
10,Italy,serie-a,31,/fifa06_2/,palermo,1843,/team/1843/palermo/fifa06_2/
11,Italy,serie-a,31,/fifa06_2/,udinese,55,/team/55/udinese/fifa06_2/
12,Italy,serie-a,31,/fifa06_2/,chievo-verona,192,/team/192/chievo-verona/fifa06_2/
13,Italy,serie-a,31,/fifa06_2/,reggina-calcio,203,/team/203/reggina-calcio/fifa06_2/
14,Italy,serie-a,31,/fifa06_2/,cagliari,1842,/team/1842/cagliari/fifa06_2/
15,Italy,serie-a,31,/fifa06_2/,messina,1845,/team/1845/messina/fifa06_2/
16,Italy,serie-a,31,/fifa06_2/,livorno,1844,/team/1844/livorno/fifa06_2/
17,Italy,serie-a,31,/fifa06_2/,empoli,1746,/team/1746/empoli/fifa06_2/
18,Italy,serie-a,31,/fifa06_2/,treviso,2021,/team/2021/treviso/fifa06_2/
19,Italy,serie-a,31,/fifa06_2/,ascoli,1846,/team/1846/ascoli/fifa06_2/
0,Italy,serie-a,31,/fifa10_6/,inter,44,/team/44/inter/fifa10_6/
1,Italy,serie-a,31,/fifa10_6/,juventus,45,/team/45/juventus/fifa10_6/
2,Italy,serie-a,31,/fifa10_6/,milan,47,/team/47/milan/fifa10_6/
3,Italy,serie-a,31,/fifa10_6/,roma,52,/team/52/roma/fifa10_6/
4,Italy,serie-a,31,/fifa10_6/,fiorentina,110374,/team/110374/fiorentina/fifa10_6/
5,Italy,serie-a,31,/fifa10_6/,napoli,48,/team/48/napoli/fifa10_6/
6,Italy,serie-a,31,/fifa10_6/,lazio,46,/team/46/lazio/fifa10_6/
7,Italy,serie-a,31,/fifa10_6/,genoa,110556,/team/110556/genoa/fifa10_6/
8,Italy,serie-a,31,/fifa10_6/,udinese,55,/team/55/udinese/fifa10_6/
9,Italy,serie-a,31,/fifa10_6/,sampdoria,1837,/team/1837/sampdoria/fifa10_6/
10,Italy,serie-a,31,/fifa10_6/,palermo,1843,/team/1843/palermo/fifa10_6/
11,Italy,serie-a,31,/fifa10_6/,atalanta,39,/team/39/atalanta/fifa10_6/
12,Italy,serie-a,31,/fifa10_6/,cagliari,1842,/team/1842/cagliari/fifa10_6/
13,Italy,serie-a,31,/fifa10_6/,catania,110364,/team/110364/catania/fifa10_6/
14,Italy,serie-a,31,/fifa10_6/,parma,50,/team/50/parma/fifa10_6/
15,Italy,serie-a,31,/fifa10_6/,bologna,189,/team/189/bologna/fifa10_6/
16,Italy,serie-a,31,/fifa10_6/,chievo-verona,192,/team/192/chievo-verona/fifa10_6/
17,Italy,serie-a,31,/fifa10_6/,livorno,1844,/team/1844/livorno/fifa10_6/
18,Italy,serie-a,31,/fifa10_6/,bari,1848,/team/1848/bari/fifa10_6/
19,Italy,serie-a,31,/fifa10_6/,siena,1838,/team/1838/siena/fifa10_6/
0,Italy,serie-a,31,/fifa12_8/,milan,47,/team/47/milan/fifa12_8/
1,Italy,serie-a,31,/fifa12_8/,inter,44,/team/44/inter/fifa12_8/
2,Italy,serie-a,31,/fifa12_8/,juventus,45,/team/45/juventus/fifa12_8/
3,Italy,serie-a,31,/fifa12_8/,napoli,48,/team/48/napoli/fifa12_8/
4,Italy,serie-a,31,/fifa12_8/,lazio,46,/team/46/lazio/fifa12_8/
5,Italy,serie-a,31,/fifa12_8/,roma,52,/team/52/roma/fifa12_8/
6,Italy,serie-a,31,/fifa12_8/,fiorentina,110374,/team/110374/fiorentina/fifa12_8/
7,Italy,serie-a,31,/fifa12_8/,udinese,55,/team/55/udinese/fifa12_8/
8,Italy,serie-a,31,/fifa12_8/,palermo,1843,/team/1843/palermo/fifa12_8/
9,Italy,serie-a,31,/fifa12_8/,genoa,110556,/team/110556/genoa/fifa12_8/
10,Italy,serie-a,31,/fifa12_8/,parma,50,/team/50/parma/fifa12_8/
11,Italy,serie-a,31,/fifa12_8/,catania,110364,/team/110364/catania/fifa12_8/
12,Italy,serie-a,31,/fifa12_8/,cagliari,1842,/team/1842/cagliari/fifa12_8/
13,Italy,serie-a,31,/fifa12_8/,bologna,189,/team/189/bologna/fifa12_8/
14,Italy,serie-a,31,/fifa12_8/,cesena,110915,/team/110915/cesena/fifa12_8/
15,Italy,serie-a,31,/fifa12_8/,atalanta,39,/team/39/atalanta/fifa12_8/
16,Italy,serie-a,31,/fifa12_8/,chievo-verona,192,/team/192/chievo-verona/fifa12_8/
17,Italy,serie-a,31,/fifa12_8/,lecce,347,/team/347/lecce/fifa12_8/
18,Italy,serie-a,31,/fifa12_8/,siena,1838,/team/1838/siena/fifa12_8/
19,Italy,serie-a,31,/fifa12_8/,novara,112225,/team/112225/novara/fifa12_8/
0,Italy,serie-a,31,/fifa13_11/,juventus,45,/team/45/juventus/fifa13_11/
1,Italy,serie-a,31,/fifa13_11/,inter,44,/team/44/inter/fifa13_11/
2,Italy,serie-a,31,/fifa13_11/,milan,47,/team/47/milan/fifa13_11/
3,Italy,serie-a,31,/fifa13_11/,napoli,48,/team/48/napoli/fifa13_11/
4,Italy,serie-a,31,/fifa13_11/,lazio,46,/team/46/lazio/fifa13_11/
5,Italy,serie-a,31,/fifa13_11/,roma,52,/team/52/roma/fifa13_11/
6,Italy,serie-a,31,/fifa13_11/,fiorentina,110374,/team/110374/fiorentina/fifa13_11/
7,Italy,serie-a,31,/fifa13_11/,udinese,55,/team/55/udinese/fifa13_11/
8,Italy,serie-a,31,/fifa13_11/,atalanta,39,/team/39/atalanta/fifa13_11/
9,Italy,serie-a,31,/fifa13_11/,palermo,1843,/team/1843/palermo/fifa13_11/
10,Italy,serie-a,31,/fifa13_11/,genoa,110556,/team/110556/genoa/fifa13_11/
11,Italy,serie-a,31,/fifa13_11/,cagliari,1842,/team/1842/cagliari/fifa13_11/
12,Italy,serie-a,31,/fifa13_11/,parma,50,/team/50/parma/fifa13_11/
13,Italy,serie-a,31,/fifa13_11/,catania,110364,/team/110364/catania/fifa13_11/
14,Italy,serie-a,31,/fifa13_11/,bologna,189,/team/189/bologna/fifa13_11/
15,Italy,serie-a,31,/fifa13_11/,chievo-verona,192,/team/192/chievo-verona/fifa13_11/
16,Italy,serie-a,31,/fifa13_11/,torino,54,/team/54/torino/fifa13_11/
17,Italy,serie-a,31,/fifa13_11/,sampdoria,1837,/team/1837/sampdoria/fifa13_11/
18,Italy,serie-a,31,/fifa13_11/,siena,1838,/team/1838/siena/fifa13_11/
19,Italy,serie-a,31,/fifa13_11/,pescara,200,/team/200/pescara/fifa13_11/
0,Italy,serie-a,31,/fifa19_279/,juventus,45,/team/45/juventus/fifa19_279/
1,Italy,serie-a,31,/fifa19_279/,inter,44,/team/44/inter/fifa19_279/
2,Italy,serie-a,31,/fifa19_279/,napoli,48,/team/48/napoli/fifa19_279/
3,Italy,serie-a,31,/fifa19_279/,milan,47,/team/47/milan/fifa19_279/
4,Italy,serie-a,31,/fifa19_279/,roma,52,/team/52/roma/fifa19_279/
5,Italy,serie-a,31,/fifa19_279/,lazio,46,/team/46/lazio/fifa19_279/
6,Italy,serie-a,31,/fifa19_279/,torino,54,/team/54/torino/fifa19_279/
7,Italy,serie-a,31,/fifa19_279/,atalanta,39,/team/39/atalanta/fifa19_279/
8,Italy,serie-a,31,/fifa19_279/,fiorentina,110374,/team/110374/fiorentina/fifa19_279/
9,Italy,serie-a,31,/fifa19_279/,sampdoria,1837,/team/1837/sampdoria/fifa19_279/
10,Italy,serie-a,31,/fifa19_279/,sassuolo,111974,/team/111974/sassuolo/fifa19_279/
11,Italy,serie-a,31,/fifa19_279/,chievo-verona,192,/team/192/chievo-verona/fifa19_279/
12,Italy,serie-a,31,/fifa19_279/,bologna,189,/team/189/bologna/fifa19_279/
13,Italy,serie-a,31,/fifa19_279/,udinese,55,/team/55/udinese/fifa19_279/
14,Italy,serie-a,31,/fifa19_279/,spal,112791,/team/112791/spal/fifa19_279/
15,Italy,serie-a,31,/fifa19_279/,genoa,110556,/team/110556/genoa/fifa19_279/
16,Italy,serie-a,31,/fifa19_279/,cagliari,1842,/team/1842/cagliari/fifa19_279/
17,Italy,serie-a,31,/fifa19_279/,frosinone,111657,/team/111657/frosinone/fifa19_279/
18,Italy,serie-a,31,/fifa19_279/,parma,50,/team/50/parma/fifa19_279/
19,Italy,serie-a,31,/fifa19_279/,empoli,1746,/team/1746/empoli/fifa19_279/
0,Italy,serie-a,31,/fifa17_74/,juventus,45,/team/45/juventus/fifa17_74/
1,Italy,serie-a,31,/fifa17_74/,inter,44,/team/44/inter/fifa17_74/
2,Italy,serie-a,31,/fifa17_74/,napoli,48,/team/48/napoli/fifa17_74/
3,Italy,serie-a,31,/fifa17_74/,roma,52,/team/52/roma/fifa17_74/
4,Italy,serie-a,31,/fifa17_74/,milan,47,/team/47/milan/fifa17_74/
5,Italy,serie-a,31,/fifa17_74/,fiorentina,110374,/team/110374/fiorentina/fifa17_74/
6,Italy,serie-a,31,/fifa17_74/,lazio,46,/team/46/lazio/fifa17_74/
7,Italy,serie-a,31,/fifa17_74/,torino,54,/team/54/torino/fifa17_74/
8,Italy,serie-a,31,/fifa17_74/,sassuolo,111974,/team/111974/sassuolo/fifa17_74/
9,Italy,serie-a,31,/fifa17_74/,udinese,55,/team/55/udinese/fifa17_74/
10,Italy,serie-a,31,/fifa17_74/,sampdoria,1837,/team/1837/sampdoria/fifa17_74/
11,Italy,serie-a,31,/fifa17_74/,bologna,189,/team/189/bologna/fifa17_74/
12,Italy,serie-a,31,/fifa17_74/,atalanta,39,/team/39/atalanta/fifa17_74/
13,Italy,serie-a,31,/fifa17_74/,genoa,110556,/team/110556/genoa/fifa17_74/
14,Italy,serie-a,31,/fifa17_74/,chievo-verona,192,/team/192/chievo-verona/fifa17_74/
15,Italy,serie-a,31,/fifa17_74/,cagliari,1842,/team/1842/cagliari/fifa17_74/
16,Italy,serie-a,31,/fifa17_74/,empoli,1746,/team/1746/empoli/fifa17_74/
17,Italy,serie-a,31,/fifa17_74/,palermo,1843,/team/1843/palermo/fifa17_74/
18,Italy,serie-a,31,/fifa17_74/,pescara,200,/team/200/pescara/fifa17_74/
19,Italy,serie-a,31,/fifa17_74/,crotone,110734,/team/110734/crotone/fifa17_74/
0,Italy,serie-a,31,/fifa11_7/,inter,44,/team/44/inter/fifa11_7/
1,Italy,serie-a,31,/fifa11_7/,milan,47,/team/47/milan/fifa11_7/
2,Italy,serie-a,31,/fifa11_7/,roma,52,/team/52/roma/fifa11_7/
3,Italy,serie-a,31,/fifa11_7/,juventus,45,/team/45/juventus/fifa11_7/
4,Italy,serie-a,31,/fifa11_7/,fiorentina,110374,/team/110374/fiorentina/fifa11_7/
5,Italy,serie-a,31,/fifa11_7/,genoa,110556,/team/110556/genoa/fifa11_7/
6,Italy,serie-a,31,/fifa11_7/,sampdoria,1837,/team/1837/sampdoria/fifa11_7/
7,Italy,serie-a,31,/fifa11_7/,napoli,48,/team/48/napoli/fifa11_7/
8,Italy,serie-a,31,/fifa11_7/,palermo,1843,/team/1843/palermo/fifa11_7/
9,Italy,serie-a,31,/fifa11_7/,lazio,46,/team/46/lazio/fifa11_7/
10,Italy,serie-a,31,/fifa11_7/,udinese,55,/team/55/udinese/fifa11_7/
11,Italy,serie-a,31,/fifa11_7/,parma,50,/team/50/parma/fifa11_7/
12,Italy,serie-a,31,/fifa11_7/,bari,1848,/team/1848/bari/fifa11_7/
13,Italy,serie-a,31,/fifa11_7/,cagliari,1842,/team/1842/cagliari/fifa11_7/
14,Italy,serie-a,31,/fifa11_7/,catania,110364,/team/110364/catania/fifa11_7/
15,Italy,serie-a,31,/fifa11_7/,chievo-verona,192,/team/192/chievo-verona/fifa11_7/
16,Italy,serie-a,31,/fifa11_7/,bologna,189,/team/189/bologna/fifa11_7/
17,Italy,serie-a,31,/fifa11_7/,a-c-cesena,110915,/team/110915/a-c-cesena/fifa11_7/
18,Italy,serie-a,31,/fifa11_7/,lecce,347,/team/347/lecce/fifa11_7/
19,Italy,serie-a,31,/fifa11_7/,brescia,190,/team/190/brescia/fifa11_7/
0,Italy,serie-a,31,/fifa18_174/,juventus,45,/team/45/juventus/fifa18_174/
1,Italy,serie-a,31,/fifa18_174/,napoli,48,/team/48/napoli/fifa18_174/
2,Italy,serie-a,31,/fifa18_174/,roma,52,/team/52/roma/fifa18_174/
3,Italy,serie-a,31,/fifa18_174/,inter,44,/team/44/inter/fifa18_174/
4,Italy,serie-a,31,/fifa18_174/,milan,47,/team/47/milan/fifa18_174/
5,Italy,serie-a,31,/fifa18_174/,lazio,46,/team/46/lazio/fifa18_174/
6,Italy,serie-a,31,/fifa18_174/,fiorentina,110374,/team/110374/fiorentina/fifa18_174/
7,Italy,serie-a,31,/fifa18_174/,torino,54,/team/54/torino/fifa18_174/
8,Italy,serie-a,31,/fifa18_174/,sassuolo,111974,/team/111974/sassuolo/fifa18_174/
9,Italy,serie-a,31,/fifa18_174/,atalanta,39,/team/39/atalanta/fifa18_174/
10,Italy,serie-a,31,/fifa18_174/,bologna,189,/team/189/bologna/fifa18_174/
11,Italy,serie-a,31,/fifa18_174/,sampdoria,1837,/team/1837/sampdoria/fifa18_174/
12,Italy,serie-a,31,/fifa18_174/,chievo-verona,192,/team/192/chievo-verona/fifa18_174/
13,Italy,serie-a,31,/fifa18_174/,udinese,55,/team/55/udinese/fifa18_174/
14,Italy,serie-a,31,/fifa18_174/,genoa,110556,/team/110556/genoa/fifa18_174/
15,Italy,serie-a,31,/fifa18_174/,cagliari,1842,/team/1842/cagliari/fifa18_174/
16,Italy,serie-a,31,/fifa18_174/,spal,112791,/team/112791/spal/fifa18_174/
17,Italy,serie-a,31,/fifa18_174/,hellas-verona,206,/team/206/hellas-verona/fifa18_174/
18,Italy,serie-a,31,/fifa18_174/,benevento,112026,/team/112026/benevento/fifa18_174/
19,Italy,serie-a,31,/fifa18_174/,crotone,110734,/team/110734/crotone/fifa18_174/
0,Italy,serie-a,31,/fifa16_19/,juventus,45,/team/45/juventus/fifa16_19/
1,Italy,serie-a,31,/fifa16_19/,roma,52,/team/52/roma/fifa16_19/
2,Italy,serie-a,31,/fifa16_19/,inter,44,/team/44/inter/fifa16_19/
3,Italy,serie-a,31,/fifa16_19/,napoli,48,/team/48/napoli/fifa16_19/
4,Italy,serie-a,31,/fifa16_19/,lazio,46,/team/46/lazio/fifa16_19/
